word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS
ge/graptai,γράφω,verb,ga\r,γάρ,particle,e)n,ἐν,preposition,au)th=|,αὐτός,pronoun,dh/,δή,particle,pou,πού,adverb,tou\s,ὁ,article,th\n,ὁ,article,*)asi/an,Ἄσιος,proper,au)th\n,αὐτός,pronoun,oi)kou=ntas,οἰκέω,verb,*(/ellhnas,Ἕλλην,proper,o(/,ὅς,pronoun,ti,τις,pronoun,a)\n,ἄν,particle,bou/lhtai,βούλομαι,verb,basileu\s,βασιλεύς,noun,e)cei=nai,ἔξεστι,verb,dra=sai,δράω,verb,tou\s,ὁ,article,de\,δέ,particle,tou=to,οὗτος,pronoun,dusxerai/nontas,δυσχεραίνω,verb,th=s,ὁ,article,nu=n,νῦν,adverb,presbei/as,πρέσβεια,noun,tw=n,ὁ,article,h)tuxhko/twn,ἀτυχέω,verb,ou)k,οὐ,adverb,e)/nestin,ἔνειμι,verb,a)melh=sai,ἀμελέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/te,οὔτε,adverb,ga\r,γάρ,particle,dh/pouqen,δήπουθεν,particle,o(/lws,ὅλος,adjective,*lakedaimoni/ois,Λακεδαιμόνιος,proper,kai\,καί,conjunction,*)aqhnai/ois,Ἀθήναια,proper,i)/shn,ἴσος,adjective,dei=n,δέω,verb,ei)=nai,εἰμί,verb,pro/noian,πρόνοια,noun,tw=n,ὁ,article,*(ellh/nwn,Ἕλλην,proper,ou)d',οὐδέ,particle,a)\n,ἄν,particle,ei(=s,εἷς,adjective,ei)/poi,εἶπον,verb,ble/pwn,βλέπω,verb,ei),εἰ,conjunction,kai\,καί,conjunction,ei)s,εἰς,preposition,mhde\n,μηδείς,pronoun,e(/teron,ἕτερος,adjective,a)ll',ἀλλά,adverb,ei)s,εἰς,preposition,au)ta\s,αὐτός,pronoun,tau/tas,οὗτος,pronoun,ta\s,ὁ,article,pro\s,πρός,preposition,to\n,ὁ,article,basile/a,βασιλεύς,noun,sunqh/kas,συνθήκη,noun,w(=n,ὅς,pronoun,ai(,ὁ,article,me\n,μέν,particle,e)kei/nwn,ἐκεῖνος,pronoun,e)kdo/tous,ἔκδοτος,adjective,pepoih/kasi,ποιέω,verb,tou\s,ὁ,article,*(/ellhnas,Ἕλλην,proper,tou\s,ὁ,article,e)pi\,ἐπί,preposition,qala/tth|,θάλασσα,noun,ai(,ὁ,article,de\,δέ,particle,h(me/terai,ἡμέτερος,adjective,th=s,ὁ,article,qala/tths,θάλασσα,noun,a)/nw,ἄνω,adverb,kate/xousi,κατέχω,verb,basile/a,βασιλεύς,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/q',οὔτε,adverb,o(/moion,ὅμοιος,adjective,ei)s,εἰς,preposition,a)na/gkhn,ἀνάγκη,noun,katakleisqe/ntas,κατακλείω,verb,kai\,καί,conjunction,ei)rh/nhs,εἰρήνη,noun,e)piqumh/santas,ἐπιθυμέω,verb,sugxwrh=sai,συγχωρέω,verb,tau=ta,οὗτος,pronoun,kai\,καί,conjunction,ei)rh/nhs,εἰρήνη,noun,ou)/shs,εἰμί,verb,e)piqumi/a|,ἐπιθυμία,noun,pole/mou,πόλεμος,noun,paridei=n,παρεῖδον,verb,e)qelonta\s,ἐθελοντής,noun,ta\,ὁ,article,di/kaia,δίκαιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/pou,ὅπου,adverb,de\,δέ,particle,kai\,καί,conjunction,gra/yai,γράφω,verb,peri\,περί,preposition,tw=n,ὁ,article,e)n,ἐν,preposition,th=|,ὁ,article,gh=|,γῆ,noun,th=|,ὁ,article,basile/ws,βασιλεύς,noun,e)cei=nai,ἔξεστι,verb,tw=|,ὁ,article,basilei=,βασιλεύς,noun,pra=cai,πράσσω,verb,o(/,ὅς,pronoun,ti,τις,pronoun,a)\n,ἄν,particle,bou/lhtai,βούλομαι,verb,baru\,βαρύς,adjective,kai\,καί,conjunction,deino\n,δεινός,adjective,pw=s,πῶς,adverb,ou),οὐ,adverb,pollw=|,πολύς,adjective,sxetliw/teron,σχέτλιος,adjective,au)tou\s,αὐτός,pronoun,sunecerga/sasqai,συνεξεργάζομαι,verb,tou\s,ὁ,article,*(/ellhnas,Ἕλλην,proper,tou\s,ὁ,article,e)n,ἐν,preposition,th=|,ὁ,article,*eu)rw/ph|,Εὐρώπη,proper,*qhbai/ois,Θηβαῖος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,ga\r,γάρ,particle,*lakedaimoni/ois,Λακεδαιμόνιος,proper,pole/mw|,πόλεμος,noun,kateirgome/nois,κατείργω,verb,gra/yai,γράφω,verb,tou\s,ὁ,article,e)n,ἐν,preposition,th=|,ὁ,article,gh=|,γῆ,noun,th=|,ὁ,article,basile/ws,βασιλεύς,noun,o(/,ὅς,pronoun,ti,τις,pronoun,a)\n,ἄν,particle,bou/lhtai,βούλομαι,verb,basileu\s,βασιλεύς,noun,e)cei=nai,ἔξεστι,verb,poih=sai,ποιέω,verb,kathgori/a,κατηγορία,noun,kai\,καί,conjunction,o)/neidos,ὄνειδος,noun,ke/kritai,κρίνω,verb,pw=s,πῶς,adverb,u(mi=n,σύ,pronoun,ge,γε,particle,a)nekto\n,ἀνεκτός,adjective,*)aqhnai/ois,Ἀθήναια,proper,ou)=si,εἰμί,verb,kai\,καί,conjunction,boulh=s,βουλεύς,noun,kuri/ois,κύριος,adjective,au)toxeiri/a|,αὐτοχείριος,adjective,tou\s,ὁ,article,e)n,ἐν,preposition,th=|,ὁ,article,*eu)rw/ph|,Εὐρώπη,proper,*qhbai/ois,Θηβαῖος,proper,paradou=nai,παραδίδωμι,verb,kai\,καί,conjunction,tau=ta,οὗτος,pronoun,*lakedaimoni/ous,Λακεδαιμόνιος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(\s,ὅς,pronoun,ei),εἰ,conjunction,mhde\n,μηδείς,pronoun,a)/llo,ἄλλος,adjective,to\,ὁ,article,gou=n,γοῦν,particle,a)ci/wma,ἀξίωμα,noun,o(/,ὅς,pronoun,pote,ποτέ,particle,e)/sxon,ἔχω,verb,parairei=tai,παραιρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ge/noito,γίγνομαι,verb,d',δέ,particle,a)\n,ἄν,particle,nu=n,νῦν,adverb,o(,ὁ,article,plei=stos,πλεῖστος,adjective,i)/sws,ἴσως,adverb,lo/gos,λόγος,noun,toi=s,ὁ,article,u(pe\r,ὑπέρ,preposition,tw=n,ὁ,article,*qhbai/wn,Θηβαῖος,proper,le/gousin,λέγω,verb,w(s,ὡς,conjunction,h)/dh,ἤδη,adverb,pro/teron,πρότερος,adjective,summa/xous,σύμμαχος,adjective,au)tou\s,αὐτός,pronoun,e)poih/sasqe,ποιέω,verb,kai\,καί,conjunction,th=s,ὁ,article,ei)s,εἰς,preposition,*(ali/arton,Ἁλίαρτος,proper,e)co/dou,ἔξοδος,noun,kai\,καί,conjunction,th=s,ὁ,article,e)n,ἐν,preposition,*korwnei/a|,Κορώνεια,proper,ma/xhs,μάχη,noun,a)namnh/sousin,ἀναμιμνήσκω,verb,u(ma=s,σύ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)kou=n,οὐκοῦν,adverb,a)/topon,ἄτοπος,adjective,ei),εἰ,conjunction,fi/lous,φίλος,adjective,tou\s,ὁ,article,to/te,τότε,adverb,e)xqrou\s,ἐχθρός,adjective,kai\,καί,conjunction,polemi/ous,πολέμιος,adjective,tou\s,ὁ,article,to/te,τότε,adverb,summa/xous,σύμμαχος,adjective,o(mou=,ὁμοῦ,adverb,poih/sesqe,ποιέω,verb,fai=en,φημί,verb,a)/n,ἄν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)gw\,ἐγώ,pronoun,de\,δέ,particle,tosou/tou,τοσοῦτος,adjective,de/w,δέω,verb,nomi/zein,νομίζω,verb,e)nantiou=sqai,ἐναντιόομαι,verb,toi=s,ὁ,article,*lakedaimoni/ois,Λακεδαιμόνιος,proper,w(/st',ὥστε,conjunction,ei),εἰ,conjunction,mhde/na,μηδείς,pronoun,u(pe\r,ὑπέρ,preposition,tw=n,ὁ,article,*qhbai/wn,Θηβαῖος,proper,w)/|mhn,οἴομαι,verb,e)rei=n,ἐρέω,verb,e)xrhsa/mhn,χράω,verb,a)\n,ἄν,particle,o(/mws,ὅμως,conjunction,paradei/gmasin,παράδειγμα,noun,au)toi=s,αὐτός,pronoun,u(pe\r,ὑπέρ,preposition,tou/twn,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/s,τίς,pronoun,ga\r,γάρ,particle,ou)k,οὐ,adverb,oi)=den,οἶδα,verb,o(/ti,ὅστις,pronoun,kai\,καί,conjunction,to/te,τότε,adverb,tou\s,ὁ,article,*qhbai/ous,Θηβαῖος,proper,fi/lous,φῖλος,noun,kai\,καί,conjunction,summa/xous,σύμμαχος,adjective,e)poihsa/meqa,ποιέω,verb,e)xqrou\s,ἐχθρός,adjective,kai\,καί,conjunction,polemi/ous,πολέμιος,adjective,pa/nta,πᾶς,adjective,to\n,ὁ,article,e)/mprosqen,ἔμπροσθεν,adverb,xro/non,χρόνος,noun,o)/ntas,εἰμί,verb,kai\,καί,conjunction,ou)de\n,οὐδείς,pronoun,e)kw/lusen,κωλύω,verb,h(ma=s,ἐγώ,pronoun,ta\,ὁ,article,u(pa/rxonta,ὑπάρχω,verb,e)nantiw/mata,ἐναντίωμα,noun,susth=nai,συνίστημι,verb,kai\,καί,conjunction,sullabei=n,συλλαμβάνω,verb,au)toi=s,αὐτός,pronoun,o(/te,ὅτε,conjunction,tau)ta\,ταυτός,adjective,di/kaia,δίκαιος,adjective,le/gein,λέγω,verb,e)do/koun,δοκέω,verb,h(mi=n,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,me\n,μέν,particle,ou)=n,οὖν,particle,ou)de/n,οὐδείς,pronoun,e)stin,εἰμί,verb,e)mpodw\n,ἐμποδών,adverb,h(,ὁ,article,to/te,τότε,adverb,summaxi/a,συμμαχία,noun,tw=|,ὁ,article,nu=n,νῦν,adverb,prosde/casqai,προσδέχομαι,verb,*lakedaimoni/ous,Λακεδαιμόνιος,proper,e)k,ἐκ,preposition,tou/tou,οὗτος,pronoun,dh=lon,δῆλος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/ti,ὅστις,pronoun,d',δέ,particle,w)=,ὦ,interjection,a)/ndres,ἀνήρ,noun,*)aqhnai=oi,Ἀθηναῖος,proper,kai\,καί,conjunction,kat',κατά,preposition,au)th\n,αὐτός,pronoun,e)kei/nhn,ἐκεῖνος,pronoun,a)nagkai=o/n,ἀναγκαῖος,adjective,e)sti,εἰμί,verb,toi=s,ὁ,article,*lakedaimoni/ois,Λακεδαιμόνιος,proper,e)pamu=nai,ἐπαμάω,verb,kai\,καί,conjunction,toi=s,ὁ,article,ma/lista,μάλιστα,adverb,memnhme/nois,μιμνήσκω,verb,th=s,ὁ,article,to/te,τότε,adverb,spoudh=s,σπουδή,noun,peri\,περί,preposition,tou\s,ὁ,article,*qhbai/ous,Θηβαῖος,proper,tou/tois,οὗτος,pronoun,ma/lista,μάλιστα,adverb,ou)k,οὐ,adverb,e)/nestin,ἔνειμι,verb,a)/llws,ἄλλως,adverb,poiei=n,ποιέω,verb,h)\,ἠέ,conjunction,metata/casqai,μετατάσσω,verb,tou=to,οὗτος,pronoun,e)/ti,ἔτι,adverb,tou=,ὁ,article,prote/rou,πρότερος,adjective,fanerw/teron,φανερός,adjective,e)pidei/cw,ἐπιδείκνυμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,ga/r,γάρ,particle,tis,τις,pronoun,e)/roiq',ἔρομαι,verb,u(ma=s,σύ,pronoun,w)=,ὦ,interjection,*)aqhnai=oi,Ἀθηναῖος,proper,po/sa,πόσος,adjective,xrh/mata,χρῆμα,adjective,u(mi=n,σύ,pronoun,katabalo/ntes,καταβάλλω,verb,*qhbai=oi,Θηβαῖος,proper,th\n,ὁ,article,summaxi/an,συμμαχία,noun,eu(/ronto,εὑρίσκω,verb,eu)fh/mei,εὐφημέω,verb,fai/hte,φημί,verb,a)\n,ἄν,particle,h(mi=n,ἐγώ,pronoun,*qhbai=oi,Θηβαῖος,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)\,ἠέ,conjunction,ti/,τίς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/nes,τίς,pronoun,d',δέ,particle,e(/teroi,ἕτερος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pw=s,πῶς,adverb,ou)=n,οὖν,particle,au)tou\s,αὐτός,pronoun,prosede/casqe,προσδέχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)=san,εἰμί,verb,me\n,μέν,particle,ga\r,γάρ,particle,ou),οὐ,adverb,fi/loi,φίλος,adjective,to\,ὁ,article,a)rxai=on,ἀρχαῖος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)demi/an,οὐδείς,pronoun,ei)pei=n,εἶπον,verb,a)\n,ἄν,particle,e)/xoiq',ἔχω,verb,e(te/ran,ἕτερος,adjective,pro/fasin,πρόφασις,noun,plh\n,πλήν,preposition,to\n,ὁ,article,ki/ndunon,κίνδυνος,noun,kai\,καί,conjunction,th\n,ὁ,article,xrei/an,χρεία,noun,kai\,καί,conjunction,to\,ὁ,article,ei),εἰ,conjunction,periw/fqhsan,περιοράω,verb,u(f',ὑπό,preposition,h(mw=n,ἐγώ,pronoun,e)pi\,ἐπί,preposition,*lakedaimoni/ois,Λακεδαιμόνιος,proper,a)\n,ἄν,particle,eu)qu\s,εὐθύς,adverb,au)tou\s,αὐτός,pronoun,ei)=nai,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,me\n,μέν,particle,toi/nun,τοίνυν,particle,i)di/a,ἴδιος,adjective,tis,τις,pronoun,u(ph=rxen,ὑπάρχω,verb,u(mi=n,σύ,pronoun,pro\s,πρός,preposition,au)tou\s,αὐτός,pronoun,oi)keio/ths,οἰκειότης,noun,ou)d',οὐδέ,particle,ou(/tw,οὕτως,adverb,me\n,μέν,particle,dh/,δή,particle,pou,πού,adverb,dikai/ws,δίκαιος,adjective,a)/n,ἄν,particle,tis,τις,pronoun,h(mi=n,ἐγώ,pronoun,e)peti/mhse,ἐπιτιμάω,verb,mh\,μή,conjunction,me/xri,μέχρι,preposition,panto\s,πᾶς,adjective,kai\,καί,conjunction,tw=n,ὁ,article,a(marthma/twn,ἁμάρτημα,noun,koinwnei=n,κοινωνέω,verb,e)qe/lousin,ἐθέλω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)ll',ἀλλά,adverb,i)/sws,ἴσως,adverb,metaba/llesqai,μεταβάλλω,verb,me\n,μέν,particle,e)do/cat',δοκέω,verb,a)\n,ἄν,particle,ei)ko/tws,ἐοικότως,adverb,de/,δέ,particle,ge,γε,particle,plei/w,πλέως,adjective,lo/gon,λόγος,noun,th=s,ὁ,article,h(mete/ras,ἡμέτερος,adjective,au)tw=n,αὐτός,pronoun,do/chs,δόξα,noun,h)\,ἠέ,conjunction,th=s,ὁ,article,e)kei/nwn,ἐκεῖνος,pronoun,xa/ritos,χάρις,noun,poiou/menoi,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)/shs,εἰμί,verb,de\,δέ,particle,h(=s,ὅς,pronoun,ei)=pon,εἶπον,verb,ai)ti/as,αἰτία,noun,di',διά,preposition,h(\n,ὅς,pronoun,met',μετά,preposition,au)tw=n,αὐτός,pronoun,e)ge/nesqe,γίγνομαι,verb,to/te,τότε,adverb,e)n,ἐν,preposition,me\n,μέν,particle,tw=|,τίς,pronoun,kai\,καί,conjunction,nu=n,νῦν,adverb,sunagwni/zesqai,συναγωνίζομαι,verb,to\,ὁ,article,dokei=n,δοκέω,verb,metaba/llesqai,μεταβάλλω,verb,e)n,ἐν,preposition,de\,δέ,particle,tw=|,τίς,pronoun,tou\s,ὁ,article,e(te/rous,ἕτερος,adjective,a)nqele/sqai,ἀνθαιρέομαι,verb,to\,ὁ,article,tou\s,ὁ,article,au)tou\s,αὐτός,pronoun,o)/ntas,εἰμί,verb,diatelei=n,διατελέω,verb,fai/hn,φημί,verb,a)\n,ἄν,particle,u(pa/rxein,ὑπάρχω,verb,e)peidh/per,ἐπεί,conjunction,meteilh/fasi,μεταλαμβάνω,verb,th\n,ὁ,article,a)llh/lwn,ἀλλήλων,pronoun,ta/cin,τάξις,noun,a)mfo/teroi,ἀμφότερος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de/,δέ,particle,tis,τις,pronoun,fobei=sqai/,φοβέω,verb,fhsi,φημί,verb,peri\,περί,preposition,th=s,ὁ,article,po/lews,πόλις,adjective,mh\,μή,conjunction,do/can,δόξα,noun,e)mplhci/as,ἐμπληξία,noun,o)/flh|,ὀφλισκάνω,verb,prw=ton,πρότερος,adjective,me\n,μέν,particle,o)ye\,ὀψέ,adverb,de/doike,δείδω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,ga\r,γάρ,particle,ou)k,οὐ,adverb,e)logi/zeto,λογίζομαι,verb,tau=ta,οὗτος,pronoun,e)pi\,ἐπί,preposition,tw=n,ὁ,article,*qhbai/wn,Θηβαῖος,proper,pro/teron,πρότερος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
