word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/70/lemma/@_entry,word/70/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form,word/79/lemma/@_entry,word/79/lemma/@_POS,word/80/@_form,word/80/lemma/@_entry,word/80/lemma/@_POS,word/81/@_form,word/81/lemma/@_entry,word/81/lemma/@_POS,word/82/@_form,word/82/lemma/@_entry,word/82/lemma/@_POS,word/83/@_form,word/83/lemma/@_entry,word/83/lemma/@_POS,word/84/@_form,word/84/lemma/@_entry,word/84/lemma/@_POS,word/85/@_form,word/85/lemma/@_entry,word/85/lemma/@_POS,word/86/@_form
kai\,καί,conjunction,toi/nun,τοίνυν,particle,e)peidh\,ἐπεί,conjunction,plhsi/on,πλησίος,adjective,e)geno/mhn,γίγνομαι,verb,o(rw=,ὁράω,verb,to\,ὁ,article,me/ga,μέγας,adverb,me\n,μέν,particle,e)pi\,ἐπί,preposition,th=s,ὁ,article,gh=s,γῆ,noun,e)ktetame/non,ἐκτείνω,verb,to\,ὁ,article,mikro\n,μικρός,adjective,de\,δέ,particle,o)rqo\n,ὀρθός,adjective,me/n,μέν,particle,mete/wron,μετέωρος,adjective,de\,δέ,particle,a)po\,ἀπό,preposition,gh=s,γῆ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(s,ὡς,conjunction,ou)=n,οὖν,particle,ei)=don,εἶδον,verb,a)gwnia/sas,ἀγωνιάω,verb,e)/fhn,φημί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*oi(/ou,οἷος,adjective,de/ndrous,δένδρον,adjective,ki/nduno/s,κίνδυνος,noun,e)sti,εἰμί,verb,mhde\,μηδέ,particle,th\n,ὁ,article,parafua/da,παραφυάς,noun,swqh=nai,σώζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/,καί,conjunction,tis,τις,pronoun,a)gnw\s,ἀγνώς,noun,e)moi\,ἐγώ,pronoun,pantelw=s,παντελής,adverb,*(/ora,ὁράω,verb,e)/fhsen,φημί,verb,a)kribw=s,ἀκριβῶς,adverb,kai\,καί,conjunction,qa/rrei,θαρσέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th=s,ὁ,article,r(i/zhs,ῥίζα,adjective,ga\r,γάρ,particle,e)n,ἐν,preposition,th=|,ὁ,article,gh=|,γῆ,noun,menou/shs,μένω,verb,to\,ὁ,article,mikro/teron,μικρός,adjective,a)blabe\s,ἀβλαβής,adjective,diamenei=,διαμένω,verb,kai\,καί,conjunction,bebaio/teron,βέβαιος,adjective,i(drunqh/setai,ἱδρύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta\,ὁ,article,me\n,μέν,particle,dh\,δή,particle,tw=n,ὁ,article,o)neira/twn,ὄνειρος,noun,toiau=ta,τοιοῦτος,adjective,qeo\s,θεός,noun,de\,δέ,particle,oi)=den,οἶδα,verb,ei)s,εἰς,preposition,o(/ti,ὅστις,pronoun,fe/rei,φέρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peri\,περί,preposition,de\,δέ,particle,tou=,ὁ,article,miarou=,μιαρός,adjective,a)ndrogu/nou,ἀνδρόγυνος,noun,ma/qoim),μανθάνω,verb,a)\n,ἄν,particle,h(de/ws,ἡδέως,adverb,e)kei=no,ἐκεῖνος,pronoun,po/te,πότε,adverb,diele/xqh,διαλέγω,verb,peri\,περί,preposition,e)mou=,ἐγώ,pronoun,tau=ta,οὗτος,pronoun,po/teron,πότερος,adjective,pri\n,πρίν,adverb,h)\,ἠέ,conjunction,suntuxei=n,συντυγχάνω,verb,e)moi\,ἐγώ,pronoun,h)\,ἠέ,conjunction,meta\,μετά,preposition,tou=to,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dh/lwson,δηλόω,verb,ou)=n,οὖν,particle,h(mi=n,ἐγώ,pronoun,o(/ti,ὅστις,pronoun,a)\n,ἄν,particle,oi(=o/s,οἷος,adjective,te,τε,particle,h)=|s,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u(pe\r,ὑπέρ,preposition,de\,δέ,particle,tw=n,ὁ,article,pro\s,πρός,preposition,au)to\n,αὐτός,pronoun,i)/sasin,οἶδα,verb,oi(,ὁ,article,qeoi\,θεός,noun,o(/ti,ὅστις,pronoun,polla/kis,πολλάκις,adverb,au)tou=,αὐτός,pronoun,tou\s,ὁ,article,e)parxiw/tas,ἐπαρχιώτης,noun,a)dikh/santos,ἀδικέω,verb,e)siw/phsa,σιωπάω,verb,para\,παρά,preposition,to\,ὁ,article,pre/pon,πρέπω,verb,e)mautw=|,ἐμαυτοῦ,pronoun,ta\,ὁ,article,me\n,μέν,particle,ou)k,οὐ,adverb,a)kou/wn,ἀκούω,verb,ta\,ὁ,article,de\,δέ,particle,ou),οὐ,adverb,prosie/menos,προσίημι,verb,a)/llois,ἄλλος,adjective,de\,δέ,particle,a)pistw=n,ἀπιστέω,verb,e)/nia,ἔνιοι,adjective,de\,δέ,particle,ei)s,εἰς,preposition,tou\s,ὁ,article,suno/ntas,σύνειμι,verb,au)tw=|,αὐτός,pronoun,tre/pwn,τρέπω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/ti,ὅστις,pronoun,de/,δέ,particle,moi,ἐγώ,pronoun,metadou=nai,μεταδίδωμι,verb,th=s,ὁ,article,toiau/ths,τοιοῦτος,adjective,h)ci/wsen,ἀξιόω,verb,ai)sxu/nhs,αἰσχύνη,adjective,a)postei/las,ἀποστέλλω,verb,ta\,ὁ,article,miara\,μιαρός,adjective,kai\,καί,conjunction,pa/shs,πᾶς,adjective,ai)sxu/nhs,αἰσχύνη,adjective,a)/cia,ἄξιος,adjective,u(pomnh/mata,ὑπόμνημα,noun,ti/,τίς,pronoun,me,ἐγώ,pronoun,pra/ttein,πράσσω,verb,e)xrh=n,χρή,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)=ra,ἆρα,particle,siwpa=n,σιωπάω,verb,h)\,ἠέ,conjunction,ma/xesqai,μάχομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,me\n,μέν,particle,ou)=n,οὖν,particle,prw=ton,πρότερος,adjective,h)=n,εἰμί,verb,h)li/qion,ἠλίθιος,adjective,kai\,καί,conjunction,douloprepe\s,δουλοπρεπής,adverb,kai\,καί,conjunction,qeomi/shton,θεομίσητος,adjective,to\,ὁ,article,deu/teron,δεύτερος,adjective,de\,δέ,particle,di/kaion,δίκαιος,adjective,me\n,μέν,particle,kai\,καί,conjunction,a)ndrei=on,ἀνδρεῖος,adjective,kai\,καί,conjunction,e)leuqe/rion,ἐλευθέριος,adjective,u(po\,ὑπό,preposition,de\,δέ,particle,tw=n,ὁ,article,katexo/ntwn,κατέχω,verb,h(ma=s,ἐγώ,pronoun,pragma/twn,πρᾶγμα,noun,ou),οὐ,adverb,sugxwrou/menon,συγχωρέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,toi/nun,τοίνυν,particle,e)poi/hsa,ποιέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pollw=n,πολύς,adjective,paro/ntwn,πάρειμι,verb,ou(\s,ὅς,pronoun,h)/|dein,οἶδα,verb,a)naggelou=ntas,ἀναγγέλλω,verb,au)tw=|,αὐτός,pronoun,*pa/nth,πάντῃ,adverb,kai\,καί,conjunction,pa/ntws,πάντως,adverb,ei)=pon,εἶπον,verb,diorqw/sei,διόρθωσις,noun,ta\,ὁ,article,u(pomnh/mata,ὑπόμνημα,noun,ou(=tos,οὗτος,pronoun,o(,ὁ,article,dei=na,δεῖνα,noun,e)pei\,ἐπεί,conjunction,deinw=s,δεινός,adjective,a)sxhmonei=,ἀσχημονέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou=to,οὗτος,pronoun,e)kei=nos,ἐκεῖνος,pronoun,a)kou/sas,ἀκέω,verb,tosou=ton,τοσοῦτος,adjective,e)de/hse,δέω,verb,swfro/nws,σώφρων,noun,ti,τις,pronoun,pra=cai,πράσσω,verb,w(/ste,ὥστε,conjunction,pepoi/hken,ποιέω,verb,oi(=a,οἷος,adjective,ma\,μά,particle,to\n,ὁ,article,qeo\n,θεός,noun,ou)d),οὐδέ,particle,a)\n,ἄν,particle,ei(=s,εἷς,adjective,me/trios,μέτριος,adjective,tu/rannos,τύραννος,noun,ou(/tw,οὕτως,adverb,mou,ἐγώ,pronoun,plhsi/on,πλησίος,adjective,o)/ntos,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)ntau=qa,ἐνταῦθα,adverb,ti/,τίς,pronoun,pra/ttein,πράσσω,verb,e)xrh=n,χρή,verb,a)/ndra,ἀνήρ,noun,tw=n,ὁ,article,*pla/twnos,Πλάτων,proper,kai\,καί,conjunction,*)aristote/lous,Ἀριστοτέλης,proper,zhlwth\n,ζηλωτής,noun,dogma/twn,δόγμα,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)=ra,ἆρα,particle,periora=n,περιοράω,verb,a)nqrw/pous,ἄνθρωπος,noun,a)qli/ous,ἄθλιος,adjective,toi=s,ὁ,article,kle/ptais,κλέπτης,noun,e)kdidome/nous,ἐκδίδωμι,verb,h)\,ἠέ,conjunction,kata\,κατά,preposition,du/namin,δύναμις,adjective,au)toi=s,αὐτός,pronoun,a)mu/nein,ἀμύνω,verb,w(s,ὡς,conjunction,h)/dh,ἤδη,adverb,to\,ὁ,article,ku/kneion,κύκνειος,adjective,e)ca/|dousi,ἐξᾴδω,verb,dia\,διά,preposition,to\,ὁ,article,qeomise\s,θεομισής,adverb,e)rgasth/rion,ἐργαστήριον,noun,tw=n,ὁ,article,toiou/twn,τοιοῦτος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)moi\,ἐγώ,pronoun,me\n,μέν,particle,ou)=n,οὖν,particle,ai)sxro\n,αἰσχρός,adjective,ei)=nai,εἰμί,verb,dokei=,δοκέω,verb,tou\s,ὁ,article,me\n,μέν,particle,xilia/rxous,χιλίαρχος,noun,o(/tan,ὅταν,conjunction,lei/pwsi,λείπω,verb,th\n,ὁ,article,ta/cin,τάξις,noun,katadika/zein,καταδικάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai/toi,καίτοι,particle,xrh=n,χράω,verb,e)kei/nous,ἐκεῖνος,pronoun,teqna/nai,θνήσκω,verb,paraxrh=ma,παραχρῆμα,adverb,kai\,καί,conjunction,mhde\,μηδέ,particle,tafh=s,ταφεύς,noun,a)ciou=sqai,ἀξιόω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
th\n,ὁ,article,de\,δέ,particle,u(pe\r,ὑπέρ,preposition,tw=n,ὁ,article,a)qli/wn,ἄθλιος,adjective,a)nqrw/pwn,ἄνθρωπος,noun,a)polei/pein,ἀπολείπω,verb,ta/cin,τάξις,noun,o(/tan,ὅταν,conjunction,de/h|,δέομαι,verb,pro\s,πρός,preposition,kle/ptas,κλέπτης,noun,a)gwni/zesqai,ἀγωνίζομαι,verb,toiou/tous,τοιοῦτος,adjective,kai\,καί,conjunction,tau=ta,οὗτος,pronoun,tou=,ὁ,article,qeou=,θεός,noun,summaxou=ntos,συμμαχέω,verb,h(mi=n,ἐγώ,pronoun,o(/sper,ὅς,pronoun,ou)=n,οὖν,particle,e)/tacen,ἐτάζω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,kai\,καί,conjunction,paqei=n,πάσχω,verb,ti,τις,pronoun,sumbai/h,συμβαίνω,verb,meta\,μετά,preposition,kalou=,καλέω,verb,tou=,ὁ,article,suneido/tos,σύνοιδα,verb,ou),οὐ,adverb,mikra\,μικρός,adjective,paramuqi/a,παραμυθία,noun,poreuqh=nai,πορεύω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\n,ὁ,article,de\,δέ,particle,xrhsto\n,χρηστός,adjective,*salou/stion,,,qeoi\,θεός,noun,me/n,μέν,particle,moi,ἐγώ,pronoun,xari/sainto,χαρίζομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)\n,κἀν,conjunction,sumbai/nh|,συμβαίνω,verb,de\,δέ,particle,dia\,διά,preposition,tou=to,οὗτος,pronoun,tugxa/nein,τυγχάνω,verb,diado/xou,διάδοχος,adjective,luph/sei,λυπέω,verb,tuxo\n,τυγχάνω,verb,ou)de/n,οὐδείς,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)/meinon,ἀμείνων,adjective,ga\r,γάρ,particle,o)li/gon,ὀλίγος,adjective,o)rqw=s,ὀρθός,adjective,h)\,ἠέ,conjunction,polu\n,πολύς,adjective,kakw=s,κακός,adjective,pra=cai,πράσσω,verb,xro/non,χρόνος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
