word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS
o(\,ὅς,pronoun,de\,δέ,particle,kaq',κατά,preposition,*(ella/d',Ἑλλάς,proper,oi)strh/sas,οἰστράω,verb,dro/mw|,δρόμος,noun,o(/rkous,ὅρκος,noun,palaiou\s,παλαιός,adjective,*tunda/rew,Τυνδάρεος,proper,martu/retai,μαρτύρομαι,verb,w(s,ὡς,conjunction,xrh\,χρή,verb,bohqei=n,βοηθέω,verb,toi=sin,τίς,pronoun,h)dikhme/nois,ἀδικέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou)nteu=qen,ἐντεῦθεν,adverb,ou)=n,οὖν,particle,*(/ellhnes,Ἕλλην,proper,a)/|cantes,ἀίσσω,verb,dori/,δόρυ,noun,teu/xh,τεῦχος,noun,labo/ntes,λαμβάνω,verb,steno/por',στενόπορος,adjective,*au)li/dos,Αὐλίς,proper,ba/qra,βάθρα,noun,h(/kousi,ἥκω,verb,th=sde,ὅδε,pronoun,nausi\n,ναῦς,noun,a)spi/sin,ἀσπίς,noun,q',τε,particle,o(mou=,ὁμοῦ,adverb,i(/ppois,ἵππος,noun,te,τε,particle,polloi=s,πολύς,adjective,a(/rmasi/n,ἅρμα,noun,t',τε,particle,h)skhme/noi,ἀσκέω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)me\,ἐγώ,pronoun,strathgei=n,στρατηγέω,verb,ka)=ta,ἄτη,noun,*mene/lew,Μενέλαος,proper,xa/rin,χάρις,noun,ei(/lonto,αἱρέω,verb,su/ggono/n,σύγγονος,adjective,ge,γε,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta)ci/wma,ἀξίωμα,noun,de\,δέ,particle,a)/llos,ἄλλος,adjective,tis,τις,pronoun,w)/fel',ὀφείλω,verb,a)nt',ἀντί,preposition,e)mou=,ἐγώ,pronoun,labei=n,λαμβάνω,verb,to/de,ὅδε,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h)qroisme/nou,ἀθροίζω,verb,de\,δέ,particle,kai\,καί,conjunction,cunestw=tos,συνίστημι,verb,stratou=,στρατός,noun,h(/mesq',ἧμαι,verb,a)ploi/a|,ἄπλοια,noun,xrw/menoi,χράομαι,verb,kat',κατά,preposition,*au)li/da,Αὐλίς,proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*ka/lxas,Κάλχας,proper,d',δέ,particle,o(,ὁ,article,ma/ntis,μάντις,noun,a)pori/a|,ἀπορία,noun,kexrhme/nois,χράω,verb,a)nei=len,ἀναιρέω,verb,*)ifige/neian,ἰφιγένεια,adjective,h(\n,ὅς,pronoun,e)/speir',σπείρω,verb,e)gw\,ἐγώ,pronoun,*)arte/midi,Ἄρτεμις,proper,qu=sai,θύω,verb,th=|,ὁ,article,to/d',ὅδε,pronoun,oi)kou/sh|,οἰκέω,verb,pe/don,πέδον,noun,kai\,καί,conjunction,plou=n,πλόος,noun,t',τε,particle,e)/sesqai,εἰμί,verb,kai\,καί,conjunction,kataskafa\s,κατασκαφή,noun,*frugw=n,Φρύξ,proper,klu/wn,κλύω,verb,d',δέ,particle,e)gw\,ἐγώ,pronoun,tau=t',οὗτος,pronoun,o)rqi/w|,ὄρθιος,adjective,khru/gmati,κήρυγμα,noun,*talqu/bion,Ταλθύβιος,proper,ei)=pon,εἶπον,verb,pa/nt',πᾶς,adjective,a)fie/nai,ἀφίημι,verb,strato/n,στρατός,noun,w(s,ὡς,conjunction,ou)/pot',οὔποτε,adverb,a)\n,ἄν,particle,tla\s,τλάω,verb,qugate/ra,θυγάτηρ,adjective,ktanei=n,κτείνω,verb,e)mh/n,ἐμός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(=,ἕ,pronoun,dh/,δή,particle,m',ἐγώ,pronoun,a)delfo\s,ἀδελφός,adjective,pa/nta,πᾶς,adjective,prosfe/rwn,προσφέρω,verb,lo/gon,λόγος,noun,e)/peise,ἐφίζω,verb,tlh=nai,τλάω,verb,deina/,δεινός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ka)n,ἐν,preposition,de/ltou,δέλτος,adjective,ptuxai=s,πτυχή,noun,gra/yas,γράφω,verb,e)/pemya,πέμπω,verb,pro\s,πρός,preposition,da/marta,δάμαρ,noun,th\n,ὁ,article,e)mh\n,ἐμός,adjective,pe/mpein,πέμπω,verb,*)axillei=,Ἀχιλλεύς,proper,qugate/r',θυγάτηρ,adjective,w(s,ὡς,conjunction,gamoume/nhn,γαμέω,verb,to/,ὁ,article,t',τε,particle,a)ci/wma,ἀξίωμα,noun,ta)ndro\s,ἀνήρ,noun,e)kgaurou/menos,ἐκγαυρόομαι,verb,sumplei=n,συμπλέω,verb,t',τε,particle,*)axaioi=s,Ἀχαιός,proper,ou(/nek',οὕνεκα,conjunction,ou),οὐ,adverb,qe/loi,ἐθέλω,verb,le/gwn,λέγω,verb,ei),εἰ,conjunction,mh\,μή,conjunction,par',παρά,preposition,h(mw=n,ἐγώ,pronoun,ei)=sin,εἴσειμι,verb,e)s,εἰς,preposition,*fqi/an,Φθῖος,proper,le/xos,λέχος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peiqw\,πειθός,adjective,ga\r,γάρ,particle,ei)=xon,ἔχω,verb,th/nde,ὅδε,pronoun,pro\s,πρός,preposition,da/mart',δάμαρ,noun,e)mh/n,ἐμός,adjective,*)=w,ὦ,interjection,pre/sbu,πρέσβυς,noun,do/mwn,δόμος,noun,tw=nde,ὅδε,pronoun,pa/roiqen,πάροιθε,preposition,stei=xe,στείχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ti/,τίς,pronoun,de\,δέ,particle,kainourgei=s,καινουργής,adjective,*)aga/memnon,Ἀγαμέμνων,proper,a)/nac,ἄναξ,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
