word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS
a)ll',ἀλλά,adverb,e)ce/kleyen,ἐκκλέπτω,verb,e)/lafon,ἔλαφος,noun,a)ntidou=sa/,ἀντιδέομαι,verb,mou,ἐγώ,pronoun,*)/artemis,Ἄρτεμις,proper,*)axaioi=s,Ἀχαιός,proper,dia\,διά,preposition,de\,δέ,particle,lampro\n,λαμπρός,adjective,ai)qe/ra,αἰθήρ,noun,pe/myasa/,πέμπω,verb,m',ἐγώ,pronoun,e)s,εἰς,preposition,th/nd',ὅδε,pronoun,w)/|kisen,οἰκίζω,verb,*tau/rwn,Ταῦρος,proper,xqo/na,χθών,noun,ou(=,ἕ,pronoun,gh=s,γῆ,noun,a)na/ssei,ἀνάσσω,verb,barba/roisi,βάρβαρος,adjective,ba/rbaros,βάρβαρος,adjective,*qo/as,Θόας,proper,o(\s,ὅς,pronoun,w)ku\n,ὠκύς,adjective,po/da,πούς,noun,tiqei\s,τίθημι,verb,i)/son,ἴσος,adjective,pteroi=s,πτερόν,noun,e)s,εἰς,preposition,tou)/nom',ὄνομα,adjective,h)=lqe,ἔρχομαι,verb,to/de,ὅδε,pronoun,podwkei/as,ποδώκεια,noun,xa/rin,χάρις,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naoi=si,ναός,noun,d',δέ,particle,e)n,ἐν,preposition,toi=sd',ὅδε,pronoun,i(ere/an,,,ti/qhsi/,τίθημι,verb,me,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o(/qen,ὅθεν,adverb,no/moisi,νόμος,noun,toi=sin,τίς,pronoun,h(/detai,ἥδομαι,verb,qea\,θεά,noun,*)/artemis,Ἄρτεμις,proper,e(orth=s,ἑορτή,adjective,tou)/nom',ὄνομα,adjective,h(=s,ὅς,pronoun,kalo\n,καλός,noun,mo/non,μόνος,adjective,ta\,ὁ,article,d',δέ,particle,a)/lla,ἄλλος,adjective,sigw=,σιγάω,verb,th\n,ὁ,article,qeo\n,θεός,noun,foboume/nh,φοβέω,verb,kata/rxomai,κατάρχω,verb,me/n,μέν,particle,sfa/gia,σφάγιον,noun,d',δέ,particle,a)/lloisin,ἄλλος,adjective,me/lei,μέλω,verb,a)/rrht',ἄρρητος,adjective,e)/swqen,ἔσωθεν,adverb,tw=nd',ὅδε,pronoun,a)nakto/rwn,ἄναξ,noun,qea=s,θεά,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a(\,ὅς,pronoun,kaina\,καινός,adjective,d',δέ,particle,h(/kei,ἥκω,verb,nu\c,νύξ,adjective,fe/rousa,φέρω,verb,fa/smata,φάσμα,adjective,le/cw,λέγω,verb,pro\s,πρός,preposition,ai)qe/r',αἰθήρ,noun,ei)/,εἰ,conjunction,ti,τις,pronoun,dh\,δή,particle,to/d',ὅδε,pronoun,e)/st',εἰμί,verb,a)/kos,ἄκος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)/doc',δοκέω,verb,e)n,ἐν,preposition,u(/pnw|,ὕπνον,noun,th=sd',ὅδε,pronoun,a)pallaxqei=sa,ἀπαλλάσσω,verb,gh=s,γῆ,noun,oi)kei=n,οἰκέω,verb,e)n,ἐν,preposition,*)/argei,Ἄργος,proper,parqe/noisi,παρθένος,noun,d',δέ,particle,e)n,ἐν,preposition,me/sais,μέση,noun,eu(/dein,εὕδω,verb,xqono\s,χθών,noun,de\,δέ,particle,nw=ta,νῶτον,noun,seisqh=nai,σείω,verb,sa/lw|,σάλος,adjective,feu/gein,φεύγω,verb,de\,δέ,particle,ka)/cw,ἔξω,adverb,sta=sa,ἵστημι,verb,qrigko\n,θριγκός,noun,ei)sidei=n,εἰσεῖδον,verb,do/mwn,δόμος,noun,pi/tnonta,πίπτω,verb,pa=n,πᾶς,adjective,d',δέ,particle,e)rei/yimon,ἐρείψιμος,adjective,ste/gos,στέγος,noun,beblhme/non,βάλλω,verb,pro\s,πρός,preposition,ou)=das,οὖδας,adverb,e)c,ἐκ,preposition,a)/krwn,ἄκρον,noun,staqmw=n,στάθμη,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mo/nos,μόνος,adjective,lelei=fqai,λείπω,verb,stu=los,στῦλος,noun,ei(=s,εἷς,adjective,e)/doce/,δοκέω,verb,moi,ἐγώ,pronoun,do/mwn,δόμος,noun,patrw/|wn,πατρῷος,adjective,e)k,ἐκ,preposition,d',δέ,particle,e)pikra/nwn,ἐπίκρανον,noun,ko/mas,κόμη,noun,canqa\s,ξανθός,adjective,kaqei=nai,καθίημι,verb,fqe/gma,φθέγμα,adjective,d',δέ,particle,a)nqrw/pou,ἄνθρωπος,noun,labei=n,λαμβάνω,verb,ka)gw\,ἐγώ,pronoun,te/xnhn,τέχνη,noun,th/nd',ὅδε,pronoun,h(\n,ὅς,pronoun,e)/xw,ἔχω,verb,cenokto/non,ξενοκτόνος,adjective,timw=s',τιμάω,verb,u(drai/nein,ὑδραίνω,verb,au)to\n,αὐτός,pronoun,w(s,ὡς,conjunction,qanou/menon,θνήσκω,verb,klai/ousa,κλαίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tou)/nar,ὄναρ,noun,d',δέ,particle,w(=de,ὧδε,adverb,sumba/llw,συμβάλλω,verb,to/de,ὅδε,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
te/qnhk',θνήσκω,verb,*)ore/sths,Ὀρέστης,proper,ou(=,ἕ,pronoun,kathrca/mhn,κατάρχω,verb,e)gw/,ἐγώ,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stu=loi,στῦλος,noun,ga\r,γάρ,particle,oi)/kwn,οἶκος,noun,pai=de/s,παῖς,adjective,ei)sin,εἰμί,verb,a)/rsenes,ἄρσην,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qnh/|skousi,θνήσκω,verb,d',δέ,particle,ou(\s,ὅς,pronoun,a)\n,ἄν,particle,xe/rnibes,χέρνιψ,noun,ba/lws',βάλλω,verb,e)mai/,ἐμός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
