word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form,word/79/lemma/@_entry,word/79/lemma/@_POS,word/80/@_form,word/80/lemma/@_entry,word/80/lemma/@_POS,word/81/@_form,word/81/lemma/@_entry,word/81/lemma/@_POS,word/82/@_form,word/82/lemma/@_entry,word/82/lemma/@_POS,word/83/@_form,word/83/lemma/@_entry,word/83/lemma/@_POS,word/84/@_form,word/84/lemma/@_entry,word/84/lemma/@_POS,word/85/@_form,word/85/lemma/@_entry,word/85/lemma/@_POS,word/86/@_form,word/86/lemma/@_entry,word/86/lemma/@_POS,word/87/@_form,word/87/lemma/@_entry,word/87/lemma/@_POS,word/88/@_form,word/88/lemma/@_entry,word/88/lemma/@_POS,word/89/@_form,word/89/lemma/@_entry,word/89/lemma/@_POS,word/90/@_form,word/90/lemma/@_entry,word/90/lemma/@_POS,word/91/@_form,word/91/lemma/@_entry,word/91/lemma/@_POS,word/92/@_form,word/92/lemma/@_entry,word/92/lemma/@_POS,word/93/@_form,word/93/lemma/@_entry,word/93/lemma/@_POS,word/94/@_form,word/94/lemma/@_entry,word/94/lemma/@_POS,word/95/@_form,word/95/lemma/@_entry,word/95/lemma/@_POS,word/96/@_form,word/96/lemma/@_entry,word/96/lemma/@_POS,word/97/@_form,word/97/lemma/@_entry,word/97/lemma/@_POS,word/98/@_form,word/98/lemma/@_entry,word/98/lemma/@_POS,word/99/@_form,word/99/lemma/@_entry,word/99/lemma/@_POS,word/100/@_form,word/100/lemma/@_entry,word/100/lemma/@_POS,word/101/@_form,word/101/lemma/@_entry,word/101/lemma/@_POS,word/102/@_form,word/102/lemma/@_entry,word/102/lemma/@_POS,word/103/@_form,word/103/lemma/@_entry,word/103/lemma/@_POS,word/104/@_form,word/104/lemma/@_entry,word/104/lemma/@_POS,word/105/@_form,word/105/lemma/@_entry,word/105/lemma/@_POS,word/106/@_form,word/106/lemma/@_entry,word/106/lemma/@_POS,word/107/@_form,word/107/lemma/@_entry,word/107/lemma/@_POS,word/108/@_form,word/108/lemma/@_entry,word/108/lemma/@_POS,word/109/@_form,word/109/lemma/@_entry,word/109/lemma/@_POS,word/110/@_form,word/110/lemma/@_entry,word/110/lemma/@_POS
sh/meron,σήμερον,adverb,swthri/a,σωτηρία,noun,tw=|,ὁ,article,oi)/kw|,οἶκος,noun,tou/tw|,οὗτος,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou(/tw,οὕτως,adverb,th\n,ὁ,article,xrei/an,χρεία,noun,au)tw=n,αὐτός,pronoun,e)painei=,ἐπαινέω,verb,w(/ste,ὥστε,conjunction,kai\,καί,conjunction,meta\,μετά,preposition,th=s,ὁ,article,prosqh/khs,προσθήκη,noun,tau/ths,οὗτος,pronoun,th\n,ὁ,article,koinwni/an,κοινωνία,noun,e)pita/ssei,ἐπιτάσσω,verb,poti/zein,ποτίζω,verb,to\n,ὁ,article,diyw=nta,διψάω,verb,a)/rton,ἄρτος,noun,dido/nai,δίδωμι,verb,tw=|,ὁ,article,peinw=nti,πεινάω,verb,u(pode/xesqai,ὑποδέχομαι,verb,to\n,ὁ,article,a)/stegon,ἄστεγος,adjective,a)mfiennu/nai,ἀμφιέννυμι,verb,to\n,ὁ,article,gumno/n,γυμνός,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de\,δέ,particle,ta\s,ὁ,article,xrei/as,χρεία,noun,ou)x,οὐ,adverb,oi(=o/n,οἷος,adjective,te,τε,particle,e)kplhrou=n,ἐκπληρόω,verb,tau/tas,οὗτος,pronoun,mh\,μή,conjunction,a)po\,ἀπό,preposition,xrhma/twn,χρῆμα,adjective,tw=n,ὁ,article,de\,δέ,particle,xrhma/twn,χρῆμα,adjective,a)fi/stasqai,ἀφίστημι,verb,keleu/ei,κελεύω,verb,ti/,τίς,pronoun,a)\n,ἄν,particle,e(/teron,ἕτερος,adjective,ei)/h,ἀίω,verb,poiw=n,ποιέω,verb,o(,ὁ,article,ku/rios,κῦρος,noun,h)\,ἠέ,conjunction,ta\,ὁ,article,au)ta\,αὐτός,pronoun,dido/nai,δίδωμι,verb,te,τε,particle,kai\,καί,conjunction,mh\,μή,conjunction,dido/nai,δίδωμι,verb,parainw=n,παραινέω,verb,tre/fein,τρέφω,verb,kai\,καί,conjunction,mh\,μή,conjunction,tre/fein,τρέφω,verb,u(pode/xesqai,ὑποδέχομαι,verb,kai\,καί,conjunction,a)poklei/ein,ἀποκλείω,verb,koinwnei=n,κοινωνέω,verb,kai\,καί,conjunction,mh\,μή,conjunction,koinwnei=n,κοινωνέω,verb,o(/per,ὅσπερ,adjective,a(pa/ntwn,ἅπας,adjective,a)logw/taton,ἄλογος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*ou)k,οὐ,adverb,a)/ra,ἄρα,particle,a)porripte/on,ἀπορριπτέον,adjective,ta\,ὁ,article,kai\,καί,conjunction,tou\s,ὁ,article,pe/las,πέλας,adverb,w)felou=nta,ὠφελέω,verb,xrh/mata,χρῆμα,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kth/mata,κτῆμα,noun,ga/r,γάρ,particle,e)sti,εἰμί,verb,kthta\,κτητός,adjective,o)/nta,εἰμί,verb,kai\,καί,conjunction,xrh/mata,χρῆμα,adjective,xrh/sima,χρήσιμος,adjective,o)/nta,εἰμί,verb,kai\,καί,conjunction,ei)s,εἰς,preposition,xrh=sin,χρῆσις,noun,a)nqrw/pwn,ἄνθρωπος,noun,u(po\,ὑπό,preposition,tou=,ὁ,article,qeou=,θεός,noun,pareskeuasme/na,παρασκευάζω,verb,a(\,ὅς,pronoun,dh\,δή,particle,para/keitai,παράκειμαι,verb,kai\,καί,conjunction,u(pobe/blhtai,ὑποβάλλω,verb,kaqa/per,καθά,adverb,u(/lh,ὕλη,noun,tis,τις,pronoun,kai\,καί,conjunction,o)/rgana,ὄργανον,noun,pro\s,πρός,preposition,xrh=sin,χρῆσις,noun,a)gaqh\n,ἀγαθός,adjective,toi=s,ὁ,article,ei)do/si,οἶδα,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,o)/rganon,ὄργανον,noun,e)a\n,ἐάν,conjunction,xrh=|,χράομαι,verb,texnikw=s,τεχνικός,adjective,texniko/n,τεχνικός,adjective,e)stin,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)a\n,ἐάν,conjunction,u(sterh=|s,ὑστερέω,verb,th=s,ὁ,article,te/xnhs,τέχνη,noun,a)polau/ei,ἀπολαύω,verb,th=s,ὁ,article,sh=s,σός,adjective,a)mousi/as,ἀμουσία,noun,o)\n,εἰμί,verb,a)nai/tion,ἀναίω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toiou=ton,τοιοῦτος,adjective,kai\,καί,conjunction,o(,ὁ,article,plou=tos,πλοῦτος,noun,o)/rgano/n,ὀργαίνω,verb,e)sti,εἰμί,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
du/nasai,δύναμαι,verb,xrh=sqai,χράομαι,verb,dikai/ws,δίκαιος,adjective,au)tw=|,αὐτός,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pro\s,πρός,preposition,dikaiosu/nhn,δικαιοσύνη,noun,kaquphretei=,καθυπηρετέομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)di/kws,ἄδικος,adjective,tis,τις,pronoun,au)tw=|,αὐτός,pronoun,xrh=tai,χράομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pa/lin,πάλιν,adverb,u(phre/ths,ὑπηρέτης,noun,a)diki/as,ἀδικία,noun,eu(ri/sketai,εὑρίσκω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pe/fuke,φύω,verb,ga\r,γάρ,particle,u(phretei=n,ὑπηρετέω,verb,a)ll',ἀλλά,adverb,ou)k,οὐ,adverb,a)/rxein,ἄρχω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,xrh\,χρή,verb,toi/nun,τοίνυν,particle,to\,ὁ,article,e)c,ἐκ,preposition,e(autou=,ἑαυτοῦ,pronoun,mh\,μή,conjunction,e)/xon,ἔχω,verb,mh/te,μήτε,particle,to\,ὁ,article,a)gaqo\n,ἀγαθός,adjective,mh/te,μήτε,particle,to\,ὁ,article,kako/n,κακός,adjective,a)nai/tion,ἀναίω,verb,o)/n,εἰμί,verb,ai)tia=sqai,αἰτιάομαι,verb,a)lla\,ἀλλά,adverb,to\,ὁ,article,duna/menon,δύναμαι,verb,kai\,καί,conjunction,kalw=s,καλός,noun,tou/tois,οὗτος,pronoun,xrh=sqai,χράομαι,verb,kai\,καί,conjunction,kakw=s,κακός,adjective,a)f',ἀπό,preposition,w(=n,ὅς,pronoun,a)\n,ἄν,particle,e(/lhtai,αἱρέω,verb,kat',κατά,preposition,au)to\,αὐτός,pronoun,tou=to,οὗτος,pronoun,ai)/tion,αἴτιος,adjective,o)/n,εἰμί,verb,tou=to,οὗτος,pronoun,d',δέ,particle,e)sti\,εἰμί,verb,nou=s,νόος,adjective,a)nqrw/pou,ἄνθρωπος,noun,kai\,καί,conjunction,krith/rion,κριτήριον,noun,e)leu/qeron,ἐλεύθερος,adjective,e)/xwn,ἔχω,verb,e)n,ἐν,preposition,e(autw=|,ἑαυτοῦ,pronoun,kai\,καί,conjunction,to\,ὁ,article,au)tecou/sion,αὐτεξούσιος,adjective,th=s,ὁ,article,metaxeiri/sews,μεταχείρισις,noun,tw=n,ὁ,article,doqe/ntwn,δίδωμι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/ste,ὥστε,conjunction,mh\,μή,conjunction,ta\,ὁ,article,kth/mata/,κτῆμα,noun,tis,τις,pronoun,a)fanize/tw,ἀφανίζω,verb,ma=llon,μᾶλλον,adverb,h)\,ἠέ,conjunction,ta\,ὁ,article,pa/qh,πάθη,noun,th=s,ὁ,article,yuxh=s,ψυχή,noun,ta\,ὁ,article,mh\,μή,conjunction,sugxwrou=nta,συγχωρέω,verb,th\n,ὁ,article,a)mei/nw,ἀμείνων,adjective,xrh=sin,χρῆσις,noun,tw=n,ὁ,article,u(parxo/ntwn,ὑπάρχω,verb,i(/na,ἵνα,conjunction,kalo\s,καλός,noun,kai\,καί,conjunction,a)gaqo\s,ἀγαθός,adjective,geno/menos,γίγνομαι,verb,kai\,καί,conjunction,tou/tois,οὗτος,pronoun,toi=s,ὁ,article,kth/masi,κτῆμα,noun,xrh=sqai,χράομαι,verb,dunhqh=|,δύναμαι,verb,kalw=s,καλός,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
to\,ὁ,article,ou)=n,οὖν,particle,a)pota/casqai,ἀποτάσσω,verb,pa=si,πᾶς,adjective,toi=s,ὁ,article,u(pa/rxousi,ὑπάρχω,verb,kai\,καί,conjunction,pwlh=sai,πωλέω,verb,pa/nta,πᾶς,adjective,ta\,ὁ,article,u(pa/rxonta,ὑπάρχω,verb,tou=ton,οὗτος,pronoun,to\n,ὁ,article,tro/pon,τρόπος,noun,e)kdekte/on,ἐκδεκτέον,adjective,w(s,ὡς,conjunction,e)pi\,ἐπί,preposition,tw=n,ὁ,article,yuxikw=n,ψυχικός,adjective,paqw=n,πάθος,adjective,dieirhme/non,διερῶ,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*)egw\,ἐγώ,pronoun,gou=n,γοῦν,particle,ka)kei=no,ἐκεῖνος,pronoun,fh/saim',φημί,verb,a)/n,ἄν,particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)peidh\,ἐπεί,conjunction,ta\,ὁ,article,me\n,μέν,particle,e)nto/s,ἐντός,adverb,e)sti,εἰμί,verb,th=s,ὁ,article,yuxh=s,ψυχή,noun,ta\,ὁ,article,de\,δέ,particle,e)kto/s,ἐκτός,adverb,ka)\n,κἀν,conjunction,me\n,μέν,particle,h(,ὁ,article,yuxh\,ψυχή,noun,xrh=tai,χράομαι,verb,kalw=s,καλός,noun,kala\,καλός,noun,kai\,καί,conjunction,tau=ta,οὗτος,pronoun,dokei=,δοκέω,verb,e)a\n,ἐάν,conjunction,de\,δέ,particle,ponhrw=s,πονηρός,adjective,ponhra/,πονηρός,adjective,o(,ὁ,article,keleu/wn,κελεύω,verb,a)pallotriou=n,ἀπαλλοτριόω,verb,ta\,ὁ,article,u(pa/rxonta,ὑπάρχω,verb,po/teron,πότερος,adjective,tau=ta,οὗτος,pronoun,paraitei=tai,παραιτέομαι,verb,w(=n,ὅς,pronoun,a)naireqe/ntwn,ἀναιρέω,verb,e)/ti,ἔτι,adverb,ta\,ὁ,article,pa/qh,πάθη,noun,me/nei,μένω,verb,h)\,ἠέ,conjunction,e)kei=na,ἐκεῖνος,pronoun,ma=llon,μᾶλλον,adverb,w(=n,ὅς,pronoun,a)naireqe/ntwn,ἀναιρέω,verb,kai\,καί,conjunction,ta\,ὁ,article,kth/mata,κτῆμα,noun,xrh/sima,χρήσιμος,adjective,gi/netai,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
