word/0/@_form,word/0/lemma/@_entry,word/0/lemma/@_POS,word/1/@_form,word/1/lemma/@_entry,word/1/lemma/@_POS,word/2/@_form,word/2/lemma/@_entry,word/2/lemma/@_POS,word/3/@_form,word/3/lemma/@_entry,word/3/lemma/@_POS,word/4/@_form,word/4/lemma/@_entry,word/4/lemma/@_POS,word/5/@_form,word/5/lemma/@_entry,word/5/lemma/@_POS,word/6/@_form,word/6/lemma/@_entry,word/6/lemma/@_POS,word/7/@_form,word/7/lemma/@_entry,word/7/lemma/@_POS,word/8/@_form,word/8/lemma/@_entry,word/8/lemma/@_POS,word/9/@_form,word/9/lemma/@_entry,word/9/lemma/@_POS,word/10/@_form,word/10/lemma/@_entry,word/10/lemma/@_POS,word/11/@_form,word/11/lemma/@_entry,word/11/lemma/@_POS,word/12/@_form,word/12/lemma/@_entry,word/12/lemma/@_POS,word/13/@_form,word/13/lemma/@_entry,word/13/lemma/@_POS,word/14/@_form,word/14/lemma/@_entry,word/14/lemma/@_POS,word/15/@_form,word/15/lemma/@_entry,word/15/lemma/@_POS,word/16/@_form,word/16/lemma/@_entry,word/16/lemma/@_POS,word/17/@_form,word/17/lemma/@_entry,word/17/lemma/@_POS,word/18/@_form,word/18/lemma/@_entry,word/18/lemma/@_POS,word/19/@_form,word/19/lemma/@_entry,word/19/lemma/@_POS,word/20/@_form,word/20/lemma/@_entry,word/20/lemma/@_POS,word/21/@_form,word/21/lemma/@_entry,word/21/lemma/@_POS,word/22/@_form,word/22/lemma/@_entry,word/22/lemma/@_POS,word/23/@_form,word/23/lemma/@_entry,word/23/lemma/@_POS,word/24/@_form,word/24/lemma/@_entry,word/24/lemma/@_POS,word/25/@_form,word/25/lemma/@_entry,word/25/lemma/@_POS,word/26/@_form,word/26/lemma/@_entry,word/26/lemma/@_POS,word/27/@_form,word/27/lemma/@_entry,word/27/lemma/@_POS,word/28/@_form,word/28/lemma/@_entry,word/28/lemma/@_POS,word/29/@_form,word/29/lemma/@_entry,word/29/lemma/@_POS,word/30/@_form,word/30/lemma/@_entry,word/30/lemma/@_POS,word/31/@_form,word/31/lemma/@_entry,word/31/lemma/@_POS,word/32/@_form,word/32/lemma/@_entry,word/32/lemma/@_POS,word/33/@_form,word/33/lemma/@_entry,word/33/lemma/@_POS,word/34/@_form,word/34/lemma/@_entry,word/34/lemma/@_POS,word/35/@_form,word/35/lemma/@_entry,word/35/lemma/@_POS,word/36/@_form,word/36/lemma/@_entry,word/36/lemma/@_POS,word/37/@_form,word/37/lemma/@_entry,word/37/lemma/@_POS,word/38/@_form,word/38/lemma/@_entry,word/38/lemma/@_POS,word/39/@_form,word/39/lemma/@_entry,word/39/lemma/@_POS,word/40/@_form,word/40/lemma/@_entry,word/40/lemma/@_POS,word/41/@_form,word/41/lemma/@_entry,word/41/lemma/@_POS,word/42/@_form,word/42/lemma/@_entry,word/42/lemma/@_POS,word/43/@_form,word/43/lemma/@_entry,word/43/lemma/@_POS,word/44/@_form,word/44/lemma/@_entry,word/44/lemma/@_POS,word/45/@_form,word/45/lemma/@_entry,word/45/lemma/@_POS,word/46/@_form,word/46/lemma/@_entry,word/46/lemma/@_POS,word/47/@_form,word/47/lemma/@_entry,word/47/lemma/@_POS,word/48/@_form,word/48/lemma/@_entry,word/48/lemma/@_POS,word/49/@_form,word/49/lemma/@_entry,word/49/lemma/@_POS,word/50/@_form,word/50/lemma/@_entry,word/50/lemma/@_POS,word/51/@_form,word/51/lemma/@_entry,word/51/lemma/@_POS,word/52/@_form,word/52/lemma/@_entry,word/52/lemma/@_POS,word/53/@_form,word/53/lemma/@_entry,word/53/lemma/@_POS,word/54/@_form,word/54/lemma/@_entry,word/54/lemma/@_POS,word/55/@_form,word/55/lemma/@_entry,word/55/lemma/@_POS,word/56/@_form,word/56/lemma/@_entry,word/56/lemma/@_POS,word/57/@_form,word/57/lemma/@_entry,word/57/lemma/@_POS,word/58/@_form,word/58/lemma/@_entry,word/58/lemma/@_POS,word/59/@_form,word/59/lemma/@_entry,word/59/lemma/@_POS,word/60/@_form,word/60/lemma/@_entry,word/60/lemma/@_POS,word/61/@_form,word/61/lemma/@_entry,word/61/lemma/@_POS,word/62/@_form,word/62/lemma/@_entry,word/62/lemma/@_POS,word/63/@_form,word/63/lemma/@_entry,word/63/lemma/@_POS,word/64/@_form,word/64/lemma/@_entry,word/64/lemma/@_POS,word/65/@_form,word/65/lemma/@_entry,word/65/lemma/@_POS,word/66/@_form,word/66/lemma/@_entry,word/66/lemma/@_POS,word/67/@_form,word/67/lemma/@_entry,word/67/lemma/@_POS,word/68/@_form,word/68/lemma/@_entry,word/68/lemma/@_POS,word/69/@_form,word/69/lemma/@_entry,word/69/lemma/@_POS,word/70/@_form,word/70/lemma/@_entry,word/70/lemma/@_POS,word/71/@_form,word/71/lemma/@_entry,word/71/lemma/@_POS,word/72/@_form,word/72/lemma/@_entry,word/72/lemma/@_POS,word/73/@_form,word/73/lemma/@_entry,word/73/lemma/@_POS,word/74/@_form,word/74/lemma/@_entry,word/74/lemma/@_POS,word/75/@_form,word/75/lemma/@_entry,word/75/lemma/@_POS,word/76/@_form,word/76/lemma/@_entry,word/76/lemma/@_POS,word/77/@_form,word/77/lemma/@_entry,word/77/lemma/@_POS,word/78/@_form,word/78/lemma/@_entry,word/78/lemma/@_POS,word/79/@_form,word/79/lemma/@_entry,word/79/lemma/@_POS,word/80/@_form,word/80/lemma/@_entry,word/80/lemma/@_POS,word/81/@_form,word/81/lemma/@_entry,word/81/lemma/@_POS,word/82/@_form,word/82/lemma/@_entry,word/82/lemma/@_POS,word/83/@_form,word/83/lemma/@_entry,word/83/lemma/@_POS,word/84/@_form,word/84/lemma/@_entry,word/84/lemma/@_POS,word/85/@_form,word/85/lemma/@_entry,word/85/lemma/@_POS,word/86/@_form,word/86/lemma/@_entry,word/86/lemma/@_POS,word/87/@_form,word/87/lemma/@_entry,word/87/lemma/@_POS,word/88/@_form,word/88/lemma/@_entry,word/88/lemma/@_POS,word/89/@_form,word/89/lemma/@_entry,word/89/lemma/@_POS,word/90/@_form,word/90/lemma/@_entry,word/90/lemma/@_POS,word/91/@_form,word/91/lemma/@_entry,word/91/lemma/@_POS,word/92/@_form,word/92/lemma/@_entry,word/92/lemma/@_POS,word/93/@_form,word/93/lemma/@_entry,word/93/lemma/@_POS,word/94/@_form,word/94/lemma/@_entry,word/94/lemma/@_POS,word/95/@_form,word/95/lemma/@_entry,word/95/lemma/@_POS,word/96/@_form,word/96/lemma/@_entry,word/96/lemma/@_POS,word/97/@_form,word/97/lemma/@_entry,word/97/lemma/@_POS,word/98/@_form,word/98/lemma/@_entry,word/98/lemma/@_POS,word/99/@_form,word/99/lemma/@_entry,word/99/lemma/@_POS,word/100/@_form,word/100/lemma/@_entry,word/100/lemma/@_POS,word/101/@_form,word/101/lemma/@_entry,word/101/lemma/@_POS,word/102/@_form,word/102/lemma/@_entry,word/102/lemma/@_POS,word/103/@_form,word/103/lemma/@_entry,word/103/lemma/@_POS,word/104/@_form,word/104/lemma/@_entry,word/104/lemma/@_POS,word/105/@_form,word/105/lemma/@_entry,word/105/lemma/@_POS,word/106/@_form,word/106/lemma/@_entry,word/106/lemma/@_POS,word/107/@_form,word/107/lemma/@_entry,word/107/lemma/@_POS,word/108/@_form,word/108/lemma/@_entry,word/108/lemma/@_POS,word/109/@_form,word/109/lemma/@_entry,word/109/lemma/@_POS,word/110/@_form,word/110/lemma/@_entry,word/110/lemma/@_POS,word/111/@_form,word/111/lemma/@_entry,word/111/lemma/@_POS,word/112/@_form,word/112/lemma/@_entry,word/112/lemma/@_POS,word/113/@_form,word/113/lemma/@_entry,word/113/lemma/@_POS,word/114/@_form,word/114/lemma/@_entry,word/114/lemma/@_POS,word/115/@_form,word/115/lemma/@_entry,word/115/lemma/@_POS,word/116/@_form,word/116/lemma/@_entry,word/116/lemma/@_POS,word/117/@_form,word/117/lemma/@_entry,word/117/lemma/@_POS,word/118/@_form,word/118/lemma/@_entry,word/118/lemma/@_POS,word/119/@_form,word/119/lemma/@_entry,word/119/lemma/@_POS,word/120/@_form,word/120/lemma/@_entry,word/120/lemma/@_POS,word/121/@_form,word/121/lemma/@_entry,word/121/lemma/@_POS,word/122/@_form,word/122/lemma/@_entry,word/122/lemma/@_POS,word/123/@_form,word/123/lemma/@_entry,word/123/lemma/@_POS,word/124/@_form,word/124/lemma/@_entry,word/124/lemma/@_POS,word/125/@_form,word/125/lemma/@_entry,word/125/lemma/@_POS,word/126/@_form,word/126/lemma/@_entry,word/126/lemma/@_POS,word/127/@_form,word/127/lemma/@_entry,word/127/lemma/@_POS,word/128/@_form,word/128/lemma/@_entry,word/128/lemma/@_POS,word/129/@_form,word/129/lemma/@_entry,word/129/lemma/@_POS,word/130/@_form,word/130/lemma/@_entry,word/130/lemma/@_POS,word/131/@_form,word/131/lemma/@_entry,word/131/lemma/@_POS,word/132/@_form,word/132/lemma/@_entry,word/132/lemma/@_POS,word/133/@_form,word/133/lemma/@_entry,word/133/lemma/@_POS,word/134/@_form,word/134/lemma/@_entry,word/134/lemma/@_POS,word/135/@_form,word/135/lemma/@_entry,word/135/lemma/@_POS,word/136/@_form,word/136/lemma/@_entry,word/136/lemma/@_POS,word/137/@_form,word/137/lemma/@_entry,word/137/lemma/@_POS,word/138/@_form,word/138/lemma/@_entry,word/138/lemma/@_POS,word/139/@_form,word/139/lemma/@_entry,word/139/lemma/@_POS,word/140/@_form,word/141/@_form,word/141/lemma/@_entry,word/141/lemma/@_POS,word/142/@_form,word/142/lemma/@_entry,word/142/lemma/@_POS,word/143/@_form,word/143/lemma/@_entry,word/143/lemma/@_POS,word/144/@_form,word/144/lemma/@_entry,word/144/lemma/@_POS
ou)de\,οὐδέ,particle,ga\r,γάρ,particle,*swkra/th,Σωκρατέω,verb,fai/hn,φημί,verb,a)\n,ἄν,particle,e)/gwge,ἐγώ,pronoun,w(s,ὡς,conjunction,e)poi/hsen,ποιέω,verb,*)aqhnai/ous,Ἀθήναιος,proper,la/lous,λάλος,adjective,kai\,καί,conjunction,filonei/kous,φιλόνεικος,adjective,o(/ti,ὅστις,pronoun,plei=sta,πλεῖστος,adjective,*)aqhnai/wn,Ἀθήναια,proper,e)pi\,ἐπί,preposition,tw=n,ὁ,article,trapezw=n,τράπεζα,noun,kai\,καί,conjunction,tw=n,ὁ,article,e)rgasthri/wn,ἐργαστήριον,noun,diele/geto,διαλέγω,verb,kai\,καί,conjunction,pro\s,πρός,preposition,tou\s,ὁ,article,a)stou\s,ἀστός,noun,kai\,καί,conjunction,pro\s,πρός,preposition,tou\s,ὁ,article,ce/nous,ξένος,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou)d',οὐδέ,particle,ei)s,εἰς,preposition,tou=ton,οὗτος,pronoun,to\,ὁ,article,tou=,ὁ,article,*(hsio/dou,Ἡσίοδος,proper,fe/rein,φέρω,verb,e)pitimw=ntos,ἐπιτιμάω,verb,kai\,καί,conjunction,diakwlu/ontos,διακωλύω,verb,pa\r,παρά,preposition,d',δέ,particle,i)/qi,εἶμι,verb,xa/lkeion,χάλκειος,adjective,qw=kon,θᾶκος,noun,kai\,καί,conjunction,e)pale/a,ἐπαλής,adjective,le/sxhn,λέσχη,noun,a)lla\,ἀλλά,adverb,kai\,καί,conjunction,toi=s,ὁ,article,xalkei/ois,χαλκεῖον,noun,a)\n,ἄν,particle,au)to\n,αὐτός,pronoun,kai\,καί,conjunction,toi=s,ὁ,article,a)/llois,ἄλλος,adjective,e)rgasthri/ois,ἐργαστήριον,noun,qarrou/ntws,θαρσούντως,adverb,keleu/ein,κελεύω,verb,prosie/nai,πρόσειμι,verb,ou(=,ἕ,pronoun,ti,τις,pronoun,me/llousi,μέλλω,verb,toiou=ton,τοιοῦτος,adjective,a)kou/sesqai,ἀκούω,verb,h)\,ἠέ,conjunction,tw=n,ὁ,article,ne/wn,νέος,adjective,h)\,ἠέ,conjunction,tw=n,ὁ,article,presbute/rwn,πρέσβυς,noun,tine/s,τις,pronoun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ou),οὐ,adverb,ga\r,γάρ,particle,a)\n,ἄν,particle,ei)/h,ἀίω,verb,fluarei=n,φλυαρέω,verb,e)qi/zesqai,ἐθίζω,verb,to\,ὁ,article,ti/,τίς,pronoun,tw=n,ὁ,article,xrhsi/mwn,χρήσιμος,adjective,a)kou/ein,ἀκούω,verb,w(/sper,ὥσπερ,adverb,ge,γε,particle,kai\,καί,conjunction,au)tou=,αὐτός,pronoun,tou=,ὁ,article,*(hsio/dou,Ἡσίοδος,proper,tau=ta,οὗτος,pronoun,sumbouleu/ontos,συμβουλεύω,verb,a)kou/ontes,ἀκούω,verb,ou)k,οὐ,adverb,a)pollu/nai,ἀπόλλυμι,verb,to\n,ὁ,article,xro/non,χρόνος,noun,h(gou/meqa,ἁγέομαι,verb,ou)de\,οὐδέ,particle,xei/rous,χείρων,adverb,gi/gnesqai,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ei),εἰ,conjunction,de/,δέ,particle,tines,τις,pronoun,*swkra/tous,Σωκράτης,proper,h)\,ἠέ,conjunction,*perikle/ous,Περικλέης,proper,a)kou/ontes,ἀκούω,verb,ei)=ta,εἶτα,adverb,th=s,ὁ,article,e)kei/nwn,ἐκεῖνος,pronoun,duna/mews,δύναμις,adjective,e)piqumh/santes,ἐπιθυμέω,verb,kakw=s,κακός,adjective,e)mimh/santo,μιμέομαι,verb,ou),οὐ,adverb,tou=to/,οὗτος,pronoun,ge,γε,particle,e)kei/nwn,ἐκεῖνος,pronoun,ai)/tion,αἴτιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e)kei=noi,ἐκεῖνος,pronoun,me\n,μέν,particle,ga\r,γάρ,particle,toi=s,ὁ,article,a)kou/ousi,ἀκούω,verb,le/gontes,λέγω,verb,ta\,ὁ,article,be/ltista,βέλτιστος,adjective,ou(/tws,οὕτως,adverb,e)pedei/knunto,ἐπιδείκνυμι,verb,th\n,ὁ,article,du/namin,δύναμις,adjective,oi(,ἕ,pronoun,d',δέ,particle,a(marto/ntes,ἁμαρτάνω,verb,tou=,ὁ,article,kefalai/ou,κεφάλαιος,adjective,kai\,καί,conjunction,pro\s,πρός,preposition,ou)de\n,οὐδείς,pronoun,xrh/simon,χρήσιμος,adjective,tou\s,ὁ,article,lo/gous,λόγος,noun,a)nali/skontes,ἀναλίσκω,verb,ei)ko/tws,ἐοικότως,adverb,a)\n,ἄν,particle,th\n,ὁ,article,me/myin,μέμψις,noun,fe/rointo,φέρω,verb,kai\,καί,conjunction,ou)de\,οὐδέ,particle,tauto\n,,,a)\n,ἄν,particle,e)kei/nois,ἐκεῖνος,pronoun,oi)=mai,οἴομαι,verb,dokoi=en,δοκέω,verb,poiei=n,ποιέω,verb,a)ll',ἀλλά,adverb,au)ta\,αὐτός,pronoun,ta\,ὁ,article,e)nantiw/tata,ἐναντίος,adjective,w(/sper,ὥσπερ,adverb,oi(,ἕ,pronoun,para\,παρά,preposition,tou\s,ὁ,article,no/mous,νόμος,noun,gra/fontes,γράφω,verb,no/mous,νόμος,noun,de\,δέ,particle,o(/mws,ὅμως,conjunction,o)/noma,ὄνομα,adjective,oi(=s,ὅς,pronoun,gra/fousi,γράφω,verb,tiqe/menoi,τίθημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*periklh=s,Περικλέης,proper,toi/nun,τοίνυν,particle,ka/lliston,καλός,noun,no/mon,νόμος,noun,peri\,περί,preposition,dhmhgoriw=n,δημηγορία,noun,e)/qhke,τίθημι,verb,mhdamou=,μηδαμός,adverb,th=s,ὁ,article,semno/thtos,σεμνότης,noun,u(fi/esqai,ὑφίημι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pw=s,πῶς,adverb,ou)=n,οὖν,particle,th=s,ὁ,article,peri\,περί,preposition,tau=ta,οὗτος,pronoun,o)ligwri/as,ὀλιγωρία,noun,ai)/tios,αἴτιος,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a)lla\,ἀλλά,adverb,mh\n,μήν,particle,w(s,ὡς,conjunction,au)to/,αὐτός,pronoun,ge,γε,particle,ou)k,οὐ,adverb,a)/timon,ἄτιμος,adjective,to\,ὁ,article,du/nasqai,δύναμαι,verb,le/gein,λέγω,verb,ou)d',οὐδέ,particle,ei)s,εἰς,preposition,o)/neidos,ὄνειδος,noun,fe/ron,φέρω,verb,ou)de\,οὐδέ,particle,kathgori/as,κατηγορία,noun,a)/cion,ἄξιος,adjective,ou)de/,οὐδέ,particle,ge,γε,particle,suggnw/mhs,συγγνώμη,adjective,a)lla/,ἀλλά,adverb,tinos,τις,pronoun,krei/ttonos,κρείσσων,verb,ai)sxunoi/mhn,αἰσχύνω,verb,a)\n,ἄν,particle,tou\s,ὁ,article,logi/ous,λόγιος,adjective,qeou\s,θεός,noun,ei),εἰ,conjunction,zhtoi/hn,ζητέω,verb,a)podeiknu/nai,ἀποδείκνυμι,verb,plh/n,πλήν,preposition,ge,γε,particle,tosou=ton,τοσοῦτος,adjective,a)\n,ἄν,particle,ei)/poimi,εἶπον,verb,e)moi\,ἐγώ,pronoun,ga\r,γάρ,particle,ei)/h,ἀίω,verb,ei)/,εἰ,conjunction,tis,τις,pronoun,a)/llos,ἄλλος,adjective,dusxerai/nei,δυσχεραίνω,verb,kai\,καί,conjunction,tre/poito,τρέπω,verb,a(/pan,ἅπας,adjective,ei)s,εἰς,preposition,e)me\,ἐγώ,pronoun,kai\,καί,conjunction,ou),οὐ,adverb,me/myomai,μέμφομαι,verb,tw=|,ὁ,article,dai/moni,δαίμων,adjective,w(s,ὡς,conjunction,e)gw\,ἐγώ,pronoun,decai/mhn,δέχομαι,verb,a)\n,ἄν,particle,du/nasqai,δύναμαι,verb,le/gein,λέγω,verb,meta\,μετά,preposition,xrhstou=,χρηστός,adjective,bi/ou,βίος,adjective,kai\,καί,conjunction,sw/fronos,σώφρων,noun,ei)s,εἰς,preposition,o(/son,ὅσος,adjective,oi(=o/n,οἷος,adjective,te,τε,particle,ka/llista,κάλλιστα,adverb,a)nqrw/pwn,ἄνθρωπος,noun,ma=llon,μᾶλλον,adverb,h)\,ἠέ,conjunction,muria/kis,μυριάκις,adverb,*darei=os,Δαρεῖος,proper,o(,ὁ,article,*(usta/spou,Ὑστάσπης,proper,gene/sqai,γίγνομαι,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kai\,καί,conjunction,mikra/,μικρός,adjective,moi,ἐγώ,pronoun,pa/nq',πᾶς,adjective,w(s,ὡς,conjunction,a)lhqw=s,ἀληθής,adjective,pro\s,πρός,preposition,tou=t',οὗτος,pronoun,h)/dh,ἤδη,adverb,fai/netai,φαίνω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oi)=da,οἶδα,verb,de\,δέ,particle,kai\,καί,conjunction,ta\,ὁ,article,*pla/twnos,Πλάτων,proper,pra/gmata,πρᾶγμα,noun,ei),εἰ,conjunction,mh\,μή,conjunction,tetufw/meqa,τυφόω,verb,ou)de\n,οὐδείς,pronoun,a)/llo,ἄλλος,adjective,sxedo\n,σχεδόν,adverb,o)/nta,εἰμί,verb,h)\,ἠέ,conjunction,lo/gous,λόγος,noun,kai\,καί,conjunction,sugxai/rw,συγχαίρω,verb,th=s,ὁ,article,le/cews,λέξις,noun,au)tw=|,αὐτός,pronoun,ka)/n,κἀν,conjunction,me,ἐγώ,pronoun,prospai/zwn,προσπαίζω,verb,ou(twsi\,οὑτωσί,adverb,pei/qh|,πείθω,verb,mh\,μή,conjunction,pa/nu,πάνυ,adverb,tou/tou,οὗτος,pronoun,fronti/zein,φροντίζω,verb,ou),οὐ,adverb,pa/nu,πάνυ,adverb,pei/somai,πάσχω,verb,a)ll',ἀλλά,adverb,ei)/somai,εἶμι,verb,sfo/dra,σφόδρα,adverb,spouda/zonta,σπουδάζω,verb,kai\,καί,conjunction,thnikau=ta,τηνικαῦτα,adverb,ma/lista,μάλιστα,adverb,h(ni/k',ἡνίκα,adverb,a)\n,ἄν,particle,w(s,ὡς,conjunction,pai/zwn,παίω,verb,le/gh|,λέγω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w(/ste,ὥστε,conjunction,to\n,ὁ,article,oi)/koi,οἴκοι,adverb,qhsauro\n,θησαυρός,noun,diaba/lloimen,διαβάλλω,verb,a)\n,ἄν,particle,ei),εἰ,conjunction,tau=ta,οὗτος,pronoun,diasu/roimen,διασύρω,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
